"Indicator type","Indicator","Description"
"hostname","amazon-com.login-us.top",""
"URI","https://amazon-com.login-us.top/support=UTF8&openid.pape.max_au-th_age=3600&openid.return_to=https%3A%2F%2F=1&disableLoginPrepopulate",""
"IPv4","190.14.38.22","CC=PA ASN=AS52469 Offshore Racks S.A"
"domain","login-us.top",""
"hostname","cpanel.login-us.top",""
"hostname","cpcalendars.login-us.top",""
"hostname","cpcontacts.login-us.top",""
"hostname","webdisk.login-us.top",""
"IPv4","104.21.16.1",""
"domain","app-find.live",""
"hostname","app-fmip.vpshosts.live",""
"hostname","apple.com.fmip-app.live",""
"hostname","appleid.com.ld-fr.in",""
"hostname","apps-us.vpshosts.live",""
"domain","auth-apps.live",""
"domain","com-appleid-fmi.com",""
"domain","com-iphones.live",""
"domain","com-isignin.live",""
"domain","com-suporte-live.com",""
"hostname","cpcontacts.com-iphones.live",""
"hostname","find-be.vpshosts.live",""
"domain","fmi-app.co",""
"domain","fmi-maps.com",""
"hostname","ipanelreseller.vpshosts.live",""
"domain","ld-fr.in",""
"domain","map-app.live",""
"domain","mi-accounts.live",""
"hostname","ns1.myvpserver.live",""
"hostname","ns1.vpshosts.live",""
"hostname","ns2.myvpserver.live",""
"hostname","ns2.vpshosts.live",""
"domain","us-apps.live",""
"domain","us-finds.live",""
"domain","us-id.live",""
"domain","us-ifind.live",""
"domain","us-info.live",""
"domain","vpshosts.live",""
"hostname","www.apple-be.vpshosts.live",""
"hostname","www.com-ilogins.vpshosts.live",""
"hostname","www.maps-fmi.vpshosts.live",""
"hostname","www.mi-account.vpshosts.live",""
"URL","http://apple.com.app-find.live/",""
"URL","http://apple.com.us-info.live/",""
"URL","http://appleid.com.ld-fr.in/",""
"URL","http://com-appleid-fmi.com",""
"URL","http://com-suporte-live.com",""
"URL","http://cpcontacts.com-iphones.live/",""
"URL","http://fmi-maps.com",""
"URL","http://icloud.com.map-app.live/admin/login.php,190.14.38.22,ipaypalpay@gmail.com,N/A/",""
"URL","http://icloud.com.us-apps.live/admin/login.php,190.14.38.22,ipaypalpay@gmail.com,N/A/",""
"URL","http://www.icloud.com-isignin.live/admin/login.php,190.14.38.22,ipaypalpay@gmail.com,N/A/",""
"URL","http://www.icloud.com.us-id.live/admin/login.php,190.14.38.22,ipaypalpay@gmail.com,N/A/",""
"URL","https://190.14.38.22:8443/redirect.secure-forms.com/?id=krxrp0d666gh3c3sjxw9ngw9n9l3grtp&url=online.dbs/",""
"URL","https://appleid.com.ld-fr.in/",""
"URL","https://auth-apps.live/",""
"URL","https://com-appleid-fmi.com",""
"URL","https://com-suporte-live.com",""
"URL","https://cpcontacts.com-iphones.live/",""
"URL","https://fmi-maps.com",""
"URL","https://icloud.com.fmi-app.co/",""
"URL","https://us-ifind.live/",""
"FileHash-SHA256","0e0f1e9b6ef23a6f9a81442521969df413664441c8da9c0de75395827d61763b",""
"FileHash-SHA256","0ef8a4d47396a3fe3b6c8cbbc04327cff3ef9e449c033538d9b7bbfd24b54926",""
"FileHash-SHA256","22af87e030eae5584aa706d8d3634b8481dcc1fe1ab1f23af3f343f94b20ab4f",""
"FileHash-SHA256","25ff0451c008ed86b77e7b37e10353889eac85fb219b697c5744271940f210ae",""
"FileHash-SHA256","383fd5154b6d993936e7d73882b619ab02754a6f4834b17c7d71017a489510e6",""
"FileHash-SHA256","590d28762bc431046a202d7bbafb31f93fbbbc73a3c2291119b5c1139675b579",""
